일자,종목명,기사요약,근거,대표단어,label,종가,거래량,등락률,KOSPI200,KOSPI200_등락률,환율,환율변동률,유가,유가변동률,S&P500,S&P500_등락률
2020.09.18,LG 화학,"LG화학은 신설법인을 오는 2024년 매출 30조원 이상을 달성하고, 배터리를 중심으로 하는 세계 최고의 에너지 솔루션 기업으로 육성할 계획이다. 신설법인의 올해 예상 매출액은 약 13조원 수준이다.",실적 호재,"신설법인, 배터리, 세계, 최고, 기업, 육성",1,666000,1775061,3.26%,318.39,0.12%,"1,169.20",-0.31%,41.19,0.12%,"3,357.01",-0.84%
2020.09.18,LG 화학,에너지저장장치(ESS) 화재와 관련 정부에서 꾸린 조사단이 지난 6일 사고 원인을 배터리 결함으로 발표하면서 관련 산업을 혼돈 속으로 밀어넣고 있다.,배터리 화재,"에너지저장장치, ESS, 배터리, 결함, 혼돈",1,666000,1775061,3.26%,318.39,0.12%,"1,169.20",-0.31%,41.19,0.12%,"3,357.01",-0.84%
2020.09.18,LG 화학,LG화학이 17일 긴급이사회를 열고 전기차 배터리 사업을 담당하고 있는 전지사업부문을 분사할 것으로 보이는 가운데 기존 주주 등이 모여있는 토론방 등에서는 '개미'들의 성토 글이 빗발치는 상황이다. 특히 배터리 부문이 LG화학에서 빠져나갈 경우 알맹이가 완전히 빠져 주가에도 악영향을 줄 것이라는 분노성 글이 상당수였다.,물적 분할 악재,"전지사업부문, 분사, 개미, 성토, 주가, 악영향, 분노",0,666000,1775061,3.26%,318.39,0.12%,"1,169.20",-0.31%,41.19,0.12%,"3,357.01",-0.84%
2020.09.18,LG 화학,LG화학이 전기차 배터리 사업 분야가 포함된 전지사업본부 분사를 다시 추진한다는 소식에는 환호했던 투자자들이 전지사업본부 분사 방안 확정이 임박했다는 소식은 악재로 받아들였다.,물적 분할 악재,"전지사업본부, 분사, 확정, 임박, 악재",0,666000,1775061,3.26%,318.39,0.12%,"1,169.20",-0.31%,41.19,0.12%,"3,357.01",-0.84%
2020.09.18,LG 화학,LG화학이 17일 이사회를 개최하고 전기차 배터리 사업을 담당하는 전지사업부를 물적분할 방식으로 분할하기로 했다.,물적 분할 악재,"전지사업부, 물적분할, 분할",0,666000,1775061,3.26%,318.39,0.12%,"1,169.20",-0.31%,41.19,0.12%,"3,357.01",-0.84%
2020.09.18,LG 화학,"LG 화학은 기존 주주의 토론에 관한 논의에서 토론의 상황이며, 'Ant'는 기존 주주와의 토론 룸에서 토론하고 있으며, 배터리 분할이 LG 화학에서 이스케이프를 탈출 시켰을 때아날로그 글쓰기는 흥분이 완전히 떨어지고 나쁜 영향을 미쳤다는 것을 많이 낳았습니다.",물적 분할 악재,"전지사업부문, 분사, 개미, 성토, 주가, 악영향, 분노",0,666000,1775061,3.26%,318.39,0.12%,"1,169.20",-0.31%,41.19,0.12%,"3,357.01",-0.84%
2020.09.18,LG 화학,LG Chem이 전기 자동차 배터리 사업 영역을 포함하는 배터리 사업 본부를 재발행하는 뉴스.,물적 분할 악재,"전지사업본부, 분사, 확정, 임박, 악재",0,666000,1775061,3.26%,318.39,0.12%,"1,169.20",-0.31%,41.19,0.12%,"3,357.01",-0.84%
2020.09.18,LG 화학,LG 화학은 17 번째 이사회를 개최하고 전기 자동차 배터리 사업을 담당하는 배터리 부문에 대해 의문을 제기하는 배터리 부문을 분열하기로 결정했습니다.,물적 분할 악재,"전지사업부, 물적분할, 분할",0,666000,1775061,3.26%,318.39,0.12%,"1,169.20",-0.31%,41.19,0.12%,"3,357.01",-0.84%
2020.09.18,삼성sdi,삼성SDI의 경우에도 장기적으로는 합병이나 글로벌 자동차 업체로부터의 투자 등 다양한 방안을 모색할 것이란 예상,실적 호재,"합병, 투자, 방안, 모색",1,453000,394156,1.68%,318.39,0.12%,"1,169.20",-0.31%,41.19,0.12%,"3,357.01",-0.84%
2020.09.18,삼성sdi,성SDI는 늘어나는 전기차 수요에 대응하기 위해 헝가리 제1공장 증설을 검토 중이다.,설비 투자,"공장, 증설, 전기차 수요",1,453000,394156,1.68%,318.39,0.12%,"1,169.20",-0.31%,41.19,0.12%,"3,357.01",-0.84%
2020.09.18,삼성sdi,DB금융투자는 17일 삼성SDI에 대해 매분기 영업이익이 1000억원씩 증가할 전망이라며 투자의견 '매수'를 유지하고 목표주가를 7% 상향한 52만원으로 제시했다.,목표주가 상승,"영업이익, 증가, 전망, 매수",1,453000,394156,1.68%,318.39,0.12%,"1,169.20",-0.31%,41.19,0.12%,"3,357.01",-0.84%
2020.09.18,현대차,현대기아차의 급등세는 하반기 실적 개선 기대감이 반영된 것으로 풀이된다.,실적 호재,"급등세, 실적 개선, 기대감",1,181000,2584103,-1.63%,318.39,0.12%,"1,169.20",-0.31%,41.19,0.12%,"3,357.01",-0.84%
2020.09.21,LG 화학,배터리 사업 물적분할 결정에 대한 소액주주 반발이 거세지면서 곤혹스러운 입장에 처한 LG화학이 주주 달래기에 나섰다. 최고재무책임자(CFO)인 차동석 부사장이 직접 나서 배터리 사업 신설법인 'LG에너지솔루션'(가칭)이 상장하더라도 기존 주주들의 지분 희석을 막기 위해 LG화학이 절대적인 지분을 계속 보유할 예정이라고 강조하는 한편 LG에너지솔루션 해외 상장 가능성도 열어뒀다.,물적 분할 악재,"물적분할, 결정, 반발, 소액주주",0,627000,1239438,-5.86%,315.89,-0.79%,"1,164.81",-0.38%,39.98,-2.65%,"3,319.47",-1.12%
2020.09.21,LG 화학,"테슬라는 오는 22일 주주총회 겸 배터리데이를 연다. 배터리데이에서 테슬라가 CATL이나 LG화학, 파나소닉 배터리 대신 자체 배터리 제작을 발표할 가능성과 더불어 CATL와 합작으로 수명이 긴 배터리를 발표할 가능성 등이 점쳐지고 있다.",테슬라 배터리 데이,"테슬라, 배터리데이, CATL, 합작, 발표",0,627000,1239438,-5.86%,315.89,-0.79%,"1,164.81",-0.38%,39.98,-2.65%,"3,319.47",-1.12%
2020.09.21,LG 화학,전 세계 주식 투자자들 사이에서 초미의 관심사로 떠오른 미국 전기차 제조업체 테슬라 '배터리 데이'가 초읽기에 들어갔다.,테슬라 배터리 데이,"테슬라, 배터리데이, 초읽기",0,627000,1239438,-5.86%,315.89,-0.79%,"1,164.81",-0.38%,39.98,-2.65%,"3,319.47",-1.12%
2020.09.21,LG 화학,"Permoralated 위치의 LG 화학 및 주주의 LG 화학은 주주에 있었다. LG 화학은 주주에 있었다. LG 화학은 지속적으로 LG, LG 에너지 솔루션 해외에서 절대적으로 지속될 것입니다.가능성.",물적 분할 악재,"물적분할, 결정, 반발, 소액주주",0,627000,1239438,-5.86%,315.89,-0.79%,"1,164.81",-0.38%,39.98,-2.65%,"3,319.47",-1.12%
2020.09.21,LG 화학,"Tesla는 22nd.in 배터리의 날에 주주와 배터리의 일반적인 모임을 엽니 다, 테슬라는 CATL, LG 화학 및 파나소닉 배터리 대신 자체 배터리 제작을 발표 할 가능성이 있으며 CATL과의 삶의 가능성을 발표 할 가능성이 있습니다.그리고 합작 투자.",테슬라 배터리 데이,"테슬라, 배터리데이, CATL, 합작, 발표",0,627000,1239438,-5.86%,315.89,-0.79%,"1,164.81",-0.38%,39.98,-2.65%,"3,319.47",-1.12%
2020.09.21,LG 화학,전 세계의 주식 투자자 간의 상세한 관심사로 부상 한 미국 전기 자동차 제조업체 인 Tesla '배터리 일'은 우수한 입학했습니다.,테슬라 배터리 데이,"테슬라, 배터리데이, 초읽기",0,627000,1239438,-5.86%,315.89,-0.79%,"1,164.81",-0.38%,39.98,-2.65%,"3,319.47",-1.12%
2020.09.21,삼성sdi,"신한금융투자는 18일 삼성SDI에 대해 오는 4분기 자동차용 배터리 사업부의 영업이익이 흑자전환할 전망이라며 투자의견 '매수', 목표주가 57만원을 유지했다.",전문가 추천,"매수, 흑자전환, 영업이익, 매수",1,446000,424967,-1.55%,315.89,-0.79%,"1,164.81",-0.38%,39.98,-2.65%,"3,319.47",-1.12%
2020.09.22,LG 화학,LG화학은 내년 NCMA(니켈·코발트·망간·알루미늄) 양산을 목표로 준비 중이다.,기술 호재,"양산, 준비중",1,639000,1209481,1.91%,308.82,-2.24%,"1,163.61",-0.10%,39.77,-0.53%,"3,281.06",-1.16%
2020.09.22,LG 화학,LG화학이 테슬라 '배터리 데이'를 하루 앞둔 21일 주가가 급락하고 있다. 테슬라는 수명을 대폭 늘린 신개념 배터리를 이날 공개할 예정인 것으로 알려졌다.,테슬라 배터리 데이,"배터리데이, 주가, 급락, 배터리, 공개, 예정",0,639000,1209481,1.91%,308.82,-2.24%,"1,163.61",-0.10%,39.77,-0.53%,"3,281.06",-1.16%
2020.09.22,LG 화학,일단 테슬라에 배터리를 공급하고 있는 LG화학 주가는 민감하게 반응하고 있다.,테슬라 배터리 데이,"테슬라, 배터리, 민감, 반응",0,639000,1209481,1.91%,308.82,-2.24%,"1,163.61",-0.10%,39.77,-0.53%,"3,281.06",-1.16%
2020.09.22,LG 화학,LG 화학은 Tesla '배터리 데이 (Tesla)의 배터리 데이 (Tesla)의 일전에 21 차례 급상승하고 있습니다. 트리라는 수명을 크게 증가시키는 새로운 개념 배터리가 많은 것으로 알려져 있습니다.,테슬라 배터리 데이,"배터리데이, 주가, 급락, 배터리, 공개, 예정",0,639000,1209481,1.91%,308.82,-2.24%,"1,163.61",-0.10%,39.77,-0.53%,"3,281.06",-1.16%
2020.09.22,LG 화학,TESLA에 배터리를 공급하는 LG 화학 주가는 민감합니다.,테슬라 배터리 데이,"테슬라, 배터리, 민감, 반응",0,639000,1209481,1.91%,308.82,-2.24%,"1,163.61",-0.10%,39.77,-0.53%,"3,281.06",-1.16%
2020.09.22,SK이노베이션,이번 배터리데이의 핵심은 △테슬라의 자체 배터리 생산 계획 △중국 CATL과 100만마일(160만km) 배터리 생산 발표 등으로 요약된다.,경쟁사 호재,"자체 배터리 생산 계획, 배터리데이, 테슬라, CATL",0,151000,801039,-4.13%,308.82,-2.24%,"1,163.61",-0.10%,39.77,-0.53%,"3,281.06",-1.16%
2020.09.22,SK이노베이션,"이 배터리의 핵심은 Tesla의 배터리 생산 계획 † Catl 및 1,600 만 마일 (160 만 km)의 배터리 제작 공지 사항의 중국어 Catl에 의해 요약되어 있습니다.",경쟁사 호재,"자체 배터리 생산 계획, 배터리데이, 테슬라, CATL",0,151000,801039,-4.13%,308.82,-2.24%,"1,163.61",-0.10%,39.77,-0.53%,"3,281.06",-1.16%
2020.09.22,삼성sdi,전기차를 넘어 배터리를 주 동력원으로 장착한 산업차량이 속속 등장하고 있다.,산업 성장 기대,"산업차량, 배터리, 동력원",1,446500,441003,0.11%,308.82,-2.24%,"1,163.61",-0.10%,39.77,-0.53%,"3,281.06",-1.16%
2020.09.22,삼성sdi,전기차 1위 테슬라가 핵심 부품인 배터리 관련 ’깜짝 발표‘를 잇따라 내놓을 수 있어서다.,테슬라 배터리 데이,"테슬라, 배터리, 발표",0,446500,441003,0.11%,308.82,-2.24%,"1,163.61",-0.10%,39.77,-0.53%,"3,281.06",-1.16%
2020.09.22,삼성sdi,테슬라가 야심 차게 준비한 '배터리 데이(Battery Day)'가 하루 앞으로 다가오면서 21일 국내 업계는 향후 시나리오를 파악하는라 분주했다.,테슬라 배터리 데이,"테슬라, 배터리 데이",0,446500,441003,0.11%,308.82,-2.24%,"1,163.61",-0.10%,39.77,-0.53%,"3,281.06",-1.16%
2020.09.22,삼성sdi,"전기 자동차의 첫 번째 장소는 TESLA가 배터리의 ""깜짝 선물""인 주요 구성 요소입니다.",테슬라 배터리 데이,"테슬라, 배터리, 발표",0,446500,441003,0.11%,308.82,-2.24%,"1,163.61",-0.10%,39.77,-0.53%,"3,281.06",-1.16%
2020.09.22,삼성sdi,"Tesla의 야심 찬 '배터리의 날'이 하루이며, 국내 산업은 당일에 있었고 국내 산업은 미래의 시나리오를 파악했습니다.",테슬라 배터리 데이,"테슬라, 배터리 데이",0,446500,441003,0.11%,308.82,-2.24%,"1,163.61",-0.10%,39.77,-0.53%,"3,281.06",-1.16%
2020.09.22,현대차,현대차는 낮아진 재고와 인센티브 역시 자동차부문의 수익성 개선뿐만 아니라 잔존가치 상승으로 이어지며 금융부분의 실적개선으로 이어질 것으로 기대된다.,실적 호재,"수익성, 잔존가치, 상승",1,179500,3042046,-2.97%,308.82,-2.24%,"1,163.61",-0.10%,39.77,-0.53%,"3,281.06",-1.16%
2020.09.22,현대차,"현대차는 신종 코로나바이러스 감염증(코로나19) 이후 안정적인 내수와 신차효과, 경쟁업체 대비 아웃퍼폼한 실적개선, 전기차 판매확대와 수소차 모멘텀 등이 밸류에이션 상향으로 이어지며 주가가 상승했다",코로나 호재,"안정적인 내수, 신차, 실적개선, 판매확대, 벨류에이션, 상향",1,179500,3042046,-2.97%,308.82,-2.24%,"1,163.61",-0.10%,39.77,-0.53%,"3,281.06",-1.16%
2020.09.22,현대차,자]신종 코로나바이러스 감염증(코로나19) 확산으로 셧다운(일시정지)됐던 인도공장 생산 라인이 정상화 체제에 돌입하면서 현대·기아차 주가가 동반 강세를 보이고 있다.,공장 재가동,"코로나, 정상화 체제",1,179500,3042046,-2.97%,308.82,-2.24%,"1,163.61",-0.10%,39.77,-0.53%,"3,281.06",-1.16%
2020.09.23,LG 화학,주주총회 겸 '배터리데이'를 하루 앞둔 테슬라의 일론 머스크 최고경영자(CEO)의 트윗에 LG화학 주가가 반등했다. 그러나 LG화학의 물적분할 방침에 분노했던 개인투자자들의 매도세는 멈추지 않았다.,물적 분할 악재,"배터리데이, 테슬라, 일론 머스크, 트윗, 주가, 반등, 물적분할, 개인투자자, 분노, 매도세",0,630000,1271568,-1.41%,309.64,0.27%,"1,163.61",0.00%,39.41,-0.91%,"3,315.57",1.05%
2020.09.23,LG 화학,머스크 CEO는 22일(현지시간) 주주총회를 마친 뒤 배터리데이 행사를 열어 미래 비전을 밝힐 예정이다. LG화학은 최대 거래처가 어떤 선택을 하느냐에 따라 향후 실적이 갈릴 수 있어 촉각을 곤두세우고 있었다.,테슬라 배터리 데이,"머스크, 배터리데이",0,630000,1271568,-1.41%,309.64,0.27%,"1,163.61",0.00%,39.41,-0.91%,"3,315.57",1.05%
2020.09.23,LG 화학,"LG 화학의 주가는 Tesla의 화학 Meron Maclon (CEO)의 Tesla, 전 회의 회의 및 배터리 데이 (Battery Day)의 짹짹 (CEO)에서 반등했습니다. 또한 LG 화학의 처짐 정책에서 화가 났던 개별 투자자의 판매는 멈추지 않았습니다.",물적 분할 악재,"배터리데이, 테슬라, 일론 머스크, 트윗, 주가, 반등, 물적분할, 개인투자자, 분노, 매도세",0,630000,1271568,-1.41%,309.64,0.27%,"1,163.61",0.00%,39.41,-0.91%,"3,315.57",1.05%
2020.09.23,LG 화학,MERCED CEO는 22 번째 (현지 시간)의 주주 총회를 마친 후 배터리 일을 개설 할 예정입니다 .LG 화학은 선택에 따라 최대 고객이 달성 될 수있는 촉각을 달성했습니다.,테슬라 배터리 데이,"머스크, 배터리데이",0,630000,1271568,-1.41%,309.64,0.27%,"1,163.61",0.00%,39.41,-0.91%,"3,315.57",1.05%
2020.09.23,SK이노베이션,"SK이노베이션은 22일 자사가 LG화학의 기술을 탈취하고 소송 과정에서 문서 삭제 등을 통해 증거를 인멸했다는 LG화학의 주장에 대해 ""모두 거짓""이라고 반박했다.",소송 악재,"LG화학, 기술, 탈취, 소송, 거짓, 증거, 인멸",0,148000,690375,-1.99%,309.64,0.27%,"1,163.61",0.00%,39.41,-0.91%,"3,315.57",1.05%
2020.09.23,SK이노베이션,"최근 업계에서는 LG화학의 배터리 사업 분사 결정을 계기로 양측이 극적 합의를 이룰 것이란 관측이 제기됐지만, 여전히 감정의 골이 깊다는 것이 드러났다.",소송 악재,"합의, 관측, 감정의 골",0,148000,690375,-1.99%,309.64,0.27%,"1,163.61",0.00%,39.41,-0.91%,"3,315.57",1.05%
2020.09.23,SK이노베이션,SK이노베이션의 배터리 분리막(LiBS) 자회사인 SK아이이테크놀로지(IET)가 3000억원의 프리 IPO(상장 전 기업 투자) 자금을 유치한다.,자회사 상장,"SKIET, IPO, 자회사, 자금, 유치",0,148000,690375,-1.99%,309.64,0.27%,"1,163.61",0.00%,39.41,-0.91%,"3,315.57",1.05%
2020.09.23,SK이노베이션,"일론 머스크 테슬라 최고경영자(CEO)는 23일(한국시간) 연례 주주총회 겸 '테슬라 배터리데이' 행사에서 배터리를 지금의 절반 가격으로 생산하고, 이를 통해 누구나 살 수 있는 저렴한 차를 만들겠다고 선언했다.",테슬라 배터리 데이,"테슬라, 일론 머스크, 배터리데이, 절반 가격, 저렴한 차",0,148000,690375,-1.99%,309.64,0.27%,"1,163.61",0.00%,39.41,-0.91%,"3,315.57",1.05%
2020.09.23,SK이노베이션,테슬라 배터리 데이에서 신기술이 나오지 않으면서 실망감이 증시에 유입되고 있다는 설명이다.,테슬라 배터리 데이,"배터리 데이, 실망감, 유입",0,148000,690375,-1.99%,309.64,0.27%,"1,163.61",0.00%,39.41,-0.91%,"3,315.57",1.05%
2020.09.23,SK이노베이션,"SK 혁신은 LG 화학의 기술을 탈취해야했고 소송에서 문서를 삭제하여 증거를 취해야하는 LG 화학의 주장에 대한 ""모두 거짓""을 거부했습니다.",소송 악재,"LG화학, 기술, 탈취, 소송, 거짓, 증거, 인멸",0,148000,690375,-1.99%,309.64,0.27%,"1,163.61",0.00%,39.41,-0.91%,"3,315.57",1.05%
2020.09.23,SK이노베이션,"최근 몇 년 동안, 업계에서 양측이 극적인 협정을 가질 것이라는 관찰이 있었지만 관찰은 제기되었지만 여전히 감정의 목표를 제기했습니다.",소송 악재,"합의, 관측, 감정의 골",0,148000,690375,-1.99%,309.64,0.27%,"1,163.61",0.00%,39.41,-0.91%,"3,315.57",1.05%
2020.09.23,SK이노베이션,SK 혁신의 배터리 분리막 (Libs) 자회사 SK IE Tek Monoro (IET)는 Pre-IPO (상장 회사 투자) 300 억원에 끌렸다.,자회사 상장,"SKIET, IPO, 자회사, 자금, 유치",0,148000,690375,-1.99%,309.64,0.27%,"1,163.61",0.00%,39.41,-0.91%,"3,315.57",1.05%
2020.09.23,SK이노베이션,CEO (Cerief Executive Officer) (CEO)는 배터리 (CEO)가 연간 주주 총회와 '테슬라 배터리의 날'행사였으며 지금은 반값 가격으로 살 수있는 저렴한 자동차를 만들 것이라고 선언했다고 선언했다.,테슬라 배터리 데이,"테슬라, 일론 머스크, 배터리데이, 절반 가격, 저렴한 차",0,148000,690375,-1.99%,309.64,0.27%,"1,163.61",0.00%,39.41,-0.91%,"3,315.57",1.05%
